182.3704	8.3111e-05
182.6667	8.3164e-05
182.9630	8.3217e-05
183.2593	8.3269e-05
183.5556	8.3321e-05
183.8519	8.3373e-05
184.1481	8.3424e-05
184.4444	8.3475e-05
184.7407	8.3525e-05
185.0370	8.3575e-05
185.3333	8.3625e-05
185.6296	8.3674e-05
185.9259	8.3723e-05
186.2222	8.3771e-05
186.5185	8.3820e-05
186.8148	8.3867e-05
187.1111	8.3915e-05
187.4074	8.3962e-05
187.7037	8.4008e-05
188.0000	8.4054e-05
188.2963	8.4100e-05
188.5926	8.4146e-05
188.8889	8.4191e-05
189.1852	8.4235e-05
189.4815	8.4280e-05
189.7778	8.4324e-05
190.0741	8.4367e-05
190.3704	8.4410e-05
190.6667	8.4453e-05
190.9630	8.4496e-05
191.2593	8.4538e-05
191.5556	8.4579e-05
191.8519	8.4621e-05
192.1481	8.4662e-05
192.4444	8.4702e-05
192.7407	8.4742e-05
193.0370	8.4782e-05
193.3333	8.4821e-05
193.6296	8.4860e-05
193.9259	8.4899e-05
194.2222	8.4937e-05
194.5185	8.4975e-05
194.8148	8.5013e-05
195.1111	8.5050e-05
195.4074	8.5086e-05
195.7037	8.5123e-05
196.0000	8.5159e-05
196.2963	8.5194e-05
196.5926	8.5229e-05
196.8889	8.5264e-05
197.1852	8.5299e-05
197.4815	8.5333e-05
197.7778	8.5366e-05
198.0741	8.5400e-05
198.3704	8.5433e-05
198.6667	8.5465e-05
198.9630	8.5497e-05
199.2593	8.5529e-05
199.5556	8.5561e-05
199.8519	8.5592e-05
200.1481	8.5622e-05
200.4444	8.5652e-05
200.7407	8.5682e-05
201.0370	8.5712e-05
201.3333	8.5741e-05
201.6296	8.5770e-05
201.9259	8.5798e-05
202.2222	8.5826e-05
202.5185	8.5854e-05
202.8148	8.5881e-05
203.1111	8.5908e-05
203.4074	8.5934e-05
203.7037	8.5960e-05
204.0000	8.5986e-05
204.2963	8.6011e-05
204.5926	8.6036e-05
204.8889	8.6061e-05
205.1852	8.6085e-05
205.4815	8.6109e-05
205.7778	8.6132e-05
206.0741	8.6155e-05
206.3704	8.6178e-05
206.6667	8.6200e-05
206.9630	8.6222e-05
207.2593	8.6244e-05
207.5556	8.6265e-05
207.8519	8.6286e-05
208.1481	8.6306e-05
208.4444	8.6326e-05
208.7407	8.6346e-05
209.0370	8.6365e-05
209.3333	8.6384e-05
209.6296	8.6402e-05
209.9259	8.6420e-05
210.2222	8.6438e-05
210.5185	8.6456e-05
210.8148	8.6472e-05
211.1111	8.6489e-05
211.4074	8.6505e-05
211.7037	8.6521e-05
212.0000	8.6537e-05
212.2963	8.6552e-05
212.5926	8.6566e-05
212.8889	8.6581e-05
213.1852	8.6595e-05
213.4815	8.6608e-05
213.7778	8.6621e-05
214.0741	8.6634e-05
214.3704	8.6647e-05
214.6667	8.6659e-05
214.9630	8.6670e-05
215.2593	8.6682e-05
215.5556	8.6692e-05
215.8519	8.6703e-05
216.1481	8.6713e-05
216.4444	8.6723e-05
216.7407	8.6732e-05
217.0370	8.6741e-05
217.3333	8.6750e-05
217.6296	8.6758e-05
217.9259	8.6766e-05
218.2222	8.6773e-05
218.5185	8.6781e-05
218.8148	8.6787e-05
219.1111	8.6794e-05
219.4074	8.6800e-05
219.7037	8.6805e-05
220.0000	8.6810e-05
220.2963	8.6815e-05
220.5926	8.6820e-05
220.8889	8.6824e-05
221.1852	8.6827e-05
221.4815	8.6831e-05
221.7778	8.6834e-05
222.0741	8.6836e-05
222.3704	8.6838e-05
222.6667	8.6840e-05
222.9630	8.6841e-05
223.2593	8.6842e-05
223.5556	8.6843e-05
223.8519	8.6843e-05
224.1481	8.6843e-05
224.4444	8.6843e-05
224.7407	8.6842e-05
225.0370	8.6841e-05
225.3333	8.6839e-05
225.6296	8.6837e-05
225.9259	8.6835e-05
226.2222	8.6832e-05
226.5185	8.6829e-05
226.8148	8.6825e-05
227.1111	8.6821e-05
227.4074	8.6817e-05
227.7037	8.6812e-05
228.0000	8.6807e-05
228.2963	8.6802e-05
228.5926	8.6796e-05
228.8889	8.6790e-05
229.1852	8.6783e-05
229.4815	8.6776e-05
229.7778	8.6769e-05
230.0741	8.6761e-05
230.3704	8.6753e-05
230.6667	8.6745e-05
230.9630	8.6736e-05
231.2593	8.6727e-05
231.5556	8.6717e-05
231.8519	8.6707e-05
232.1481	8.6697e-05
232.4444	8.6686e-05
232.7407	8.6675e-05
233.0370	8.6663e-05
233.3333	8.6651e-05
233.6296	8.6639e-05
233.9259	8.6626e-05
234.2222	8.6613e-05
234.5185	8.6600e-05
234.8148	8.6586e-05
235.1111	8.6572e-05
235.4074	8.6557e-05
235.7037	8.6543e-05
236.0000	8.6527e-05
236.2963	8.6512e-05
236.5926	8.6495e-05
236.8889	8.6479e-05
237.1852	8.6462e-05
237.4815	8.6445e-05
237.7778	8.6427e-05
238.0741	8.6409e-05
238.3704	8.6391e-05
238.6667	8.6372e-05
238.9630	8.6353e-05
239.2593	8.6334e-05
239.5556	8.6314e-05
239.8519	8.6294e-05
240.1481	8.6273e-05
240.4444	8.6252e-05
240.7407	8.6231e-05
241.0370	8.6209e-05
241.3333	8.6187e-05
241.6296	8.6164e-05
241.9259	8.6141e-05
242.2222	8.6118e-05
242.5185	8.6094e-05
242.8148	8.6070e-05
243.1111	8.6046e-05
243.4074	8.6021e-05
243.7037	8.5996e-05
244.0000	8.5970e-05
244.2963	8.5945e-05
244.5926	8.5918e-05
244.8889	8.5892e-05
245.1852	8.5864e-05
245.4815	8.5837e-05
245.7778	8.5809e-05
246.0741	8.5781e-05
246.3704	8.5752e-05
246.6667	8.5723e-05
246.9630	8.5694e-05
247.2593	8.5664e-05
247.5556	8.5634e-05
247.8519	8.5604e-05
248.1481	8.5573e-05
248.4444	8.5542e-05
248.7407	8.5510e-05
249.0370	8.5478e-05
249.3333	8.5445e-05
249.6296	8.5413e-05
249.9259	8.5380e-05
250.2222	8.5346e-05
250.5185	8.5312e-05
250.8148	8.5278e-05
251.1111	8.5243e-05
251.4074	8.5208e-05
251.7037	8.5173e-05
252.0000	8.5137e-05
252.2963	8.5101e-05
252.5926	8.5064e-05
252.8889	8.5027e-05
253.1852	8.4990e-05
253.4815	8.4952e-05
253.7778	8.4914e-05
254.0741	8.4876e-05
254.3704	8.4837e-05
254.6667	8.4797e-05
254.9630	8.4758e-05
255.2593	8.4718e-05
255.5556	8.4677e-05
255.8519	8.4637e-05
256.1481	8.4596e-05
256.4444	8.4554e-05
256.7407	8.4512e-05
257.0370	8.4470e-05
257.3333	8.4427e-05
257.6296	8.4384e-05
257.9259	8.4341e-05
258.2222	8.4297e-05
258.5185	8.4253e-05
258.8148	8.4208e-05
259.1111	8.4163e-05
259.4074	8.4118e-05
259.7037	8.4072e-05
260.0000	8.4026e-05
260.2963	8.3980e-05
260.5926	8.3933e-05
260.8889	8.3886e-05
261.1852	8.3838e-05
261.4815	8.3790e-05
261.7778	8.3742e-05
262.0741	8.3693e-05
262.3704	8.3644e-05
262.6667	8.3595e-05
262.9630	8.3545e-05
263.2593	8.3495e-05
263.5556	8.3444e-05
263.8519	8.3393e-05
264.1481	8.3342e-05
264.4444	8.3290e-05
264.7407	8.3238e-05
265.0370	8.3185e-05
265.3333	8.3132e-05
265.6296	8.3079e-05
265.9259	8.3025e-05
266.2222	8.2971e-05
266.5185	8.2917e-05
266.8148	8.2862e-05
267.1111	8.2807e-05
267.4074	8.2751e-05
267.7037	8.2695e-05
268.0000	8.2639e-05
268.2963	8.2582e-05
268.5926	8.2525e-05
268.8889	8.2468e-05
269.1852	8.2410e-05
269.4815	8.2352e-05
269.7778	8.2293e-05
270.0741	8.2234e-05
270.3704	8.2175e-05
270.6667	8.2115e-05
270.9630	8.2055e-05
271.2593	8.1995e-05
271.5556	8.1934e-05
271.8519	8.1872e-05
272.1481	8.1811e-05
272.4444	8.1749e-05
272.7407	8.1686e-05
273.0370	8.1624e-05
273.3333	8.1560e-05
273.6296	8.1497e-05
273.9259	8.1433e-05
274.2222	8.1369e-05
274.5185	8.1304e-05
274.8148	8.1239e-05
275.1111	8.1174e-05
275.4074	8.1108e-05
275.7037	8.1042e-05
276.0000	8.0975e-05
276.2963	8.0908e-05
276.5926	8.0841e-05
276.8889	8.0773e-05
277.1852	8.0705e-05
277.4815	8.0636e-05
277.7778	8.0568e-05
278.0741	8.0498e-05
278.3704	8.0429e-05
278.6667	8.0359e-05
278.9630	8.0288e-05
279.2593	8.0218e-05
279.5556	8.0147e-05
279.8519	8.0075e-05
280.1481	8.0003e-05
280.4444	7.9931e-05
280.7407	7.9858e-05
281.0370	7.9785e-05
281.3333	7.9712e-05
281.6296	7.9638e-05
281.9259	7.9564e-05
282.2222	7.9489e-05
282.5185	7.9414e-05
282.8148	7.9339e-05
283.1111	7.9263e-05
283.4074	7.9187e-05
283.7037	7.9111e-05
284.0000	7.9034e-05
284.2963	7.8957e-05
284.5926	7.8879e-05
284.8889	7.8801e-05
285.1852	7.8723e-05
285.4815	7.8644e-05
285.7778	7.8565e-05
286.0741	7.8486e-05
286.3704	7.8406e-05
286.6667	7.8326e-05
286.9630	7.8245e-05
287.2593	7.8164e-05
287.5556	7.8083e-05
287.8519	7.8001e-05
288.1481	7.7919e-05
288.4444	7.7836e-05
288.7407	7.7753e-05
289.0370	7.7670e-05
289.3333	7.7586e-05
289.6296	7.7502e-05
289.9259	7.7418e-05
290.2222	7.7333e-05
290.5185	7.7248e-05
290.8148	7.7162e-05
291.1111	7.7076e-05
291.4074	7.6990e-05
291.7037	7.6903e-05
292.0000	7.6816e-05
292.2963	7.6729e-05
292.5926	7.6641e-05
292.8889	7.6553e-05
293.1852	7.6464e-05
293.4815	7.6375e-05
293.7778	7.6286e-05
294.0741	7.6196e-05
294.3704	7.6106e-05
294.6667	7.6015e-05
294.9630	7.5925e-05
295.2593	7.5833e-05
295.5556	7.5742e-05
295.8519	7.5650e-05
296.1481	7.5557e-05
296.4444	7.5465e-05
296.7407	7.5371e-05
297.0370	7.5278e-05
297.3333	7.5184e-05
297.6296	7.5090e-05
297.9259	7.4995e-05
298.2222	7.4900e-05
298.5185	7.4804e-05
298.8148	7.4709e-05
299.1111	7.4612e-05
299.4074	7.4516e-05
299.7037	7.4419e-05
